楼层号,评论时间,用户名称,用户性别,用户等级,用户会员等级,装扮名称,装扮编号,装扮所属up主,评论内容
5274,2021-06-24 00:01:07,SkyXgy,男,5,普通会员,嘉然今天吃什么,028182,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5273,2021-06-23 23:48:18,心之回还,保密,2,普通会员,嘉然今天吃什么,009785,嘉然今天吃什么,现在看真是笑嘻了🤣🤣🤣
5272,2021-06-23 23:43:02,嘉然带丛刃,保密,5,年度大会员,嘉然今天吃什么,028079,嘉然今天吃什么,原来真的都是同一批人。。嘉门[嘉然_安详]
5270,2021-06-23 22:35:33,Mercurius00,保密,6,年度大会员,嘉然今天吃什么,018651,嘉然今天吃什么,[嘉然_嘉人们][嘉然_mua]
5269,2021-06-23 22:21:57,二极管理员,保密,5,大会员,嘉然今天吃什么,011086,嘉然今天吃什么,每次看都能找到新乐子，属于是解压神器了
5267,2021-06-23 22:07:50,皇珈小锡兵,女,4,普通会员,无,000000,无,全招安了是吧
5266,2021-06-23 22:05:52,八千彩羽,保密,3,大会员,嘉然今天吃什么,027161,嘉然今天吃什么,[嘉然_嘉速心动][嘉然_番茄炒蛋拳][嘉然_嘉速心动][嘉然_番茄炒蛋拳][嘉然_嘉速心动][嘉然_番茄炒蛋拳]
5265,2021-06-23 21:50:22,訴畈秈,保密,4,大会员,嘉然今天吃什么,016034,嘉然今天吃什么,热评那些网暴的人评论右边怎么都有个红发女人的标志啊，他们都是什么组织？[嘉然_吓人][嘉然_吓人]
5264,2021-06-23 21:30:57,长效发呆,保密,6,年度大会员,无,000000,无,🤣🤣🤣🤣🤣考古真有趣啊，笑死我了🤣🤣🤣🤣🤣
5263,2021-06-23 21:30:52,旁观者9806,男,5,普通会员,嘉然今天吃什么,006015,嘉然今天吃什么,当初网暴的回旋了大部分，然后asoul成受网暴者变成了施暴者的聚集中心，说实在确实讽刺，我只能说，*（指导一句，爱听不听吧）有些人真的，收收味道。\n任何准则与道德的本心都是为了asoul能更好，融入老V吧观众制造的舆论氛围不是为了让你们举盾牌的，而是当初Asoul真的只能选择这条道路发展，而且第一批观众希望他好才给他制造这种氛围，若是本末倒置，为了冲而冲，那和当初冲asoul 的有什么区别呢。
5262,2021-06-23 20:51:19,向晚小天使,保密,5,大会员,无,000000,无,原来网暴的真的是同一批人[嘉然_绷不住了]
5261,2021-06-23 20:34:28,阿草的银屯,保密,5,年度大会员,嘉然今天吃什么,011115,嘉然今天吃什么,蓄意[嘉然_嘉速心动]\n轰拳[嘉然_番茄炒蛋拳]
5260,2021-06-23 20:22:40,嘉然今天吃淞鸦,保密,5,大会员,雫るる,006008,雫るる,战神遗迹？或许不止。是某些无底线的人留下脚印的地方罢了。
5258,2021-06-23 18:19:03,天蓝色的彼岸V5,男,5,年度大会员,嘉然今天吃什么,018871,嘉然今天吃什么,蓄意[嘉然_嘉速心动]\n轰拳[嘉然_番茄炒蛋拳]
5257,2021-06-23 18:13:20,浮殇so,保密,5,年度大会员,嘉然今天吃什么,032235,嘉然今天吃什么,开打开打！
5256,2021-06-23 18:08:41,帅气甜美的那个嘛,保密,5,大会员,无,000000,无,经典战狂
5254,2021-06-23 17:55:59,墨律不觉,保密,5,年度大会员,嘉然今天吃什么,046920,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯][嘉然_笔芯][嘉然_笔芯][嘉然_笔芯][嘉然_剪刀手]
5253,2021-06-23 16:08:35,风可以打败阳光吗,男,5,年度大会员,嘉然今天吃什么,016500,嘉然今天吃什么,战神遗迹[嘉然_安详][嘉然_安详][嘉然_安详]
5252,2021-06-23 14:53:51,死线骑士,保密,6,年度大会员,嘉然今天吃什么,041937,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5251,2021-06-23 14:31:08,vantasea,保密,5,年度大会员,嘉然今天吃什么,014902,嘉然今天吃什么,[嘉然_你好][嘉然_你好][嘉然_你好]
5250,2021-06-23 10:11:37,嘉然的易拉罐,保密,5,大会员,嘉然今天吃什么,008052,嘉然今天吃什么,战神遗迹巡礼
5249,2021-06-23 08:09:36,_候人兮猗_,保密,5,年度大会员,嘉然今天吃什么,025718,嘉然今天吃什么,[嘉然_mua][嘉然_mua][嘉然_mua]了转反
5248,2021-06-23 03:30:40,辰君渔,保密,5,大会员,嘉然今天吃什么,005983,嘉然今天吃什么,[嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳]
5247,2021-06-23 00:46:23,珈乐珈乐,女,5,大会员,无,000000,无,突发奇想回来看看这个视频的评论 果然当初开车的人现在都有然然的装扮 乐死我了大半夜的🤣🤣
5246,2021-06-23 00:00:58,65734813000_bili,保密,4,年度大会员,无,000000,无,顺着知乎的科普找到了这里\n去看了视频，没搞懂\n1    这五个女孩角色是什么？是指有人在背后说话类似声优这种配音，然后和观众聊天？\n2    这是专门干嘛的，像初音那样跳舞唱歌？还是专门直播和观众们聊天的，类似主播那种？\n3     评论怎么一股贴吧的怪味[疑惑]这我真的受不了啊，跟那些大吧里的语气一模一样\n4      怎么前面有人冲这五个纸片人，后面又黑转粉？\n5       夹心糖这种称呼，还有爹妈的称呼到底是褒义还是贬义？我记得以前‘炫棍是我爹’一直都是一种调侃，偏贬义一点的称呼阴阳怪气\n6      纯路人，就是好奇，喜欢二次元而已
5245,2021-06-22 23:56:12,弃疗之神方四千,保密,5,年度大会员,嘉然今天吃什么,043862,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5244,2021-06-22 23:50:17,Bellasuki,保密,5,年度大会员,嘉然今天吃什么,012308,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5240,2021-06-22 20:12:05,无语的厨子,保密,4,大会员,无,000000,无,圣   地    巡    礼
5238,2021-06-22 17:21:59,NNNotou,保密,5,大会员,无,000000,无,国际军事法庭
5237,2021-06-22 12:03:56,枝江上单-,女,5,年度大会员,初音未来13周年,079327,初音未来13周年,[嘉然_嘉人们][嘉然_嘉人们][嘉然_嘉人们]
5236,2021-06-22 10:43:36,咖喱包糠可达鸭,保密,5,大会员,嘉然今天吃什么,031191,嘉然今天吃什么,[嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳]
5235,2021-06-22 10:40:14,珈了个乐,男,5,年度大会员,嘉然今天吃什么,042366,嘉然今天吃什么,[嘉然_mua][嘉然_mua][嘉然_mua][嘉然_mua]
5234,2021-06-22 10:34:17,CYSKw,男,5,年度大会员,嘉然今天吃什么,009376,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5233,2021-06-22 10:11:06,翡冷翠的流戍者,男,2,年度大会员,物述有栖,002359,物述有栖,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5232,2021-06-22 09:53:03,城月Shirogetsu,男,5,年度大会员,嘉然今天吃什么,007469,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5231,2021-06-22 09:09:52,花间燈,保密,5,年度大会员,嘉然今天吃什么,001131,嘉然今天吃什么,[绯赤艾莉欧_老婆][神乐七奈_剪刀手][嘉然_流口水]
5230,2021-06-22 04:26:55,李知恩kira,男,4,大会员,绯赤艾莉欧,006367,绯赤艾莉欧,宦官来了，嗦开嗦开[嘉然_番茄炒蛋拳][绯赤艾莉欧_生气]
5229,2021-06-22 02:27:40,Synergistic,保密,6,年度大会员,无,000000,无,#战神遗迹
5228,2021-06-22 02:16:24,1377cc,保密,2,普通会员,无,000000,无,[嘉然_笔芯][嘉然_笔芯]
5227,2021-06-22 02:11:57,不要羡慕-,男,4,年度大会员,嘉然今天吃什么,017067,嘉然今天吃什么,[嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳]
5226,2021-06-22 01:03:32,过敏性着凉,保密,5,年度大会员,嘉然今天吃什么,000407,嘉然今天吃什么,晚晚这不铁c位吗？[嘉然_点赞]
5225,2021-06-22 00:59:14,EsusJ,保密,5,大会员,嘉然今天吃什么,030994,嘉然今天吃什么,古 战 场 遗 迹
5224,2021-06-22 00:38:09,夏日限定一个驴,男,6,年度大会员,嘉然今天吃什么,001473,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5223,2021-06-21 23:55:01,到处随便闲逛,保密,5,普通会员,嘉然今天吃什么,038667,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5222,2021-06-21 23:53:02,破军界嘉然,男,5,年度大会员,嘉然今天吃什么,039371,嘉然今天吃什么,[嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳]
5221,2021-06-21 23:26:23,xightx,女,6,年度大会员,嘉然今天吃什么,006104,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5220,2021-06-21 22:28:47,蚀陆,男,5,年度大会员,嘉然今天吃什么,004758,嘉然今天吃什么,[嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳]
5218,2021-06-21 21:11:20,关中青衣,保密,6,年度大会员,嘉然今天吃什么,040609,嘉然今天吃什么,[嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳]
5217,2021-06-21 20:38:24,Howlvast_Liu,保密,6,年度大会员,嘉然今天吃什么,006451,嘉然今天吃什么,[嘉然_嘉速心动][嘉然_嘉速心动][嘉然_嘉速心动][嘉然_嘉速心动]
5216,2021-06-21 20:38:14,Howlvast_Liu,保密,6,年度大会员,嘉然今天吃什么,006451,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯][嘉然_笔芯][嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5215,2021-06-21 20:31:17,DianAquAvA,保密,5,年度大会员,大航海嘉然,,,[嘉然_mua][嘉然_暗中观察][嘉然_暗中观察][嘉然_暗中观察]
5214,2021-06-21 20:13:40,与天争锋,男,5,年度大会员,嘉然今天吃什么,034145,嘉然今天吃什么,资本进厂啦！
5213,2021-06-21 19:54:44,晃悠悠今晚吃什么,男,5,年度大会员,嘉然今天吃什么,014621,嘉然今天吃什么,每次不开心就过来看看🤣🤣
5210,2021-06-21 18:12:29,Ruence-,男,5,年度大会员,嘉然今天吃什么,011225,嘉然今天吃什么,嘻嘻🤭
5208,2021-06-21 17:59:08,波音绿化,男,6,年度大会员,初音未来13周年,098209,初音未来13周年,为点踩而忏悔，嘉门\n都高中毕业了还能被带节奏，很难不流汗[给心心]
5206,2021-06-21 13:38:42,我的锤石没有Q丶,男,5,年度大会员,嘉然今天吃什么,008654,嘉然今天吃什么,哇哇哇，华子发米买装扮了，happy[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5205,2021-06-21 12:33:44,中目黑悲剧,保密,6,年度大会员,嘉然今天吃什么,018204,嘉然今天吃什么,[给心心]喜欢我的编号吗[嘉然_敲打][嘉然_敲打][嘉然_敲打][嘉然_敲打][嘉然_敲打]
5204,2021-06-21 12:06:57,TKSK姉貴,男,6,年度大会员,嘉然今天吃什么,016012,嘉然今天吃什么,[嘉然_番茄炒蛋拳]
5203,2021-06-21 11:58:33,嘉然今天吃什么゛,保密,5,年度大会员,嘉然今天吃什么,000384,嘉然今天吃什么,怎么会事呢[嘉然_绷不住了]
5202,2021-06-21 11:31:49,拉胯晚晚,保密,5,大会员,嘉然今天吃什么,000570,嘉然今天吃什么,怎么回事呢
5201,2021-06-21 11:05:36,大白兔奶糖か,男,5,大会员,嘉然今天吃什么,024585,嘉然今天吃什么,[嘉然_暗中观察][嘉然_暗中观察]
5200,2021-06-21 11:05:04,走狗一号,男,6,年度大会员,嘉然今天吃什么,027782,嘉然今天吃什么,[嘉然_流口水][嘉然_流口水][嘉然_流口水]
5199,2021-06-21 10:48:20,不可以吃的面包菌,保密,6,年度大会员,嘉然今天吃什么,036679,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5198,2021-06-21 10:28:45,一个顶着碗的人,男,5,大会员,嘉然今天吃什么,002646,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5197,2021-06-21 10:18:49,-普罗旺斯的风-,男,6,年度大会员,无,000000,无,就我没买装扮了是吧
5196,2021-06-21 10:09:18,DYS顶碗堂堂主,男,6,年度大会员,嘉然今天吃什么,035937,嘉然今天吃什么,[嘉然_番茄炒蛋拳]
5195,2021-06-21 09:31:22,_2147483647_,女,5,年度大会员,嘉然今天吃什么,029379,嘉然今天吃什么,[嘉然_笔芯][嘉然_笔芯][嘉然_笔芯]
5193,2021-06-21 08:25:01,Emilia゜MT,保密,5,年度大会员,无,000000,无,卧槽资本入场了
5192,2021-06-21 06:53:52,参透天机,男,5,年度大会员,无,000000,无,哇哇哇，发装扮了💃💃💃，happy！！！ 
5191,2021-06-21 03:19:50,凉歌鸿夜,男,6,年度大会员,嘉然今天吃什么,012262,嘉然今天吃什么,每每有点不开心我都会回来看看[嘉然_敲打]
5190,2021-06-21 02:17:23,圣珈冉,男,5,大会员,嘉然今天吃什么,024629,嘉然今天吃什么,还好我原来的评论没人点赞早就沉咧[嘉然_笔芯]
5189,2021-06-21 01:49:08,冬眠的大熊先生,男,5,大会员,嘉然今天吃什么,027962,嘉然今天吃什么,[嘉然_嘉人们]
5188,2021-06-21 00:46:32,鼠头军师,男,5,年度大会员,嘉然今天吃什么,005683,嘉然今天吃什么,嘉门
5187,2021-06-21 00:43:52,一般路过阿虚,男,6,年度大会员,嘉然今天吃什么,029164,嘉然今天吃什么,[嘉然_笔芯]
5186,2021-06-21 00:43:44,光之贝拉,保密,5,大会员,嘉然今天吃什么,039571,嘉然今天吃什么,巡礼[给心心][给心心][给心心]
5185,2021-06-21 00:42:29,GJM丶,男,6,年度大会员,嘉然今天吃什么,009346,嘉然今天吃什么,战神遗迹[嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳][嘉然_番茄炒蛋拳]
5184,2021-06-21 00:32:20,AVAva-AVA,保密,5,年度大会员,嘉然今天吃什么,006478,嘉然今天吃什么,嘉门[嘉然_笔芯]
5183,2021-06-21 00:20:02,珹人苑十三,保密,5,年度大会员,无,000000,无,卧槽，有资本
5180,2021-06-20 23:13:13,屁用没有的糖,女,5,年度大会员,嘉然今天吃什么,009555,嘉然今天吃什么,怎么新评论右边都有个抱着爱心的女人啊，困惑害怕😱
5179,2021-06-20 22:45:16,奶盖拌水母,保密,5,年度大会员,嘉然今天吃什么,001092,嘉然今天吃什么,评论那些臊皮的人评论右边怎么都有个粉色女人的标志啊，他们都是什么组织？
5178,2021-06-20 22:40:16,只是小孩而已,保密,5,大会员,嘉然今天吃什么,001738,嘉然今天吃什么,战神遗迹
5177,2021-06-20 21:02:59,念晚心,男,6,年度大会员,嘉然今天吃什么,014705,嘉然今天吃什么,考古
5175,2021-06-20 19:33:28,喵公穿草鞋,男,5,大会员,嘉然今天吃什么,007857,嘉然今天吃什么,🤗🤗
5174,2021-06-20 19:33:27,俾斯麦级提尔比茨,保密,6,年度大会员,无,000000,无,战神遗迹[嘉然_安详]
5173,2021-06-20 18:25:32,GHOST-鬼魂大人,女,5,大会员,无,000000,无,冲冲冲冲冲！！！！
5172,2021-06-20 17:02:49,清廉正直提督,男,6,大会员,无,000000,无,[给心心][给心心]
5171,2021-06-20 17:02:20,神秘的东方力量-,保密,5,大会员,嘉然今天吃什么,008699,嘉然今天吃什么,真正的恶臭饭圈要来了，勒夫跟他们比起来都算是良善之人.....\n这个公司旗下艺人都是流量明星，最为代表的王一博是与肖战齐名的存在。\n建议大家提前拉黑屏蔽。
5170,2021-06-20 16:01:59,一碗梓然,男,5,大会员,战双帕弥什,004567,战双帕弥什,罕见看一眼少一个（）
5169,2021-06-20 15:06:27,Lr_802,保密,5,年度大会员,嘉然今天吃什么,019234,嘉然今天吃什么,常回家看看
5168,2021-06-20 15:01:39,冈比亚酋长,男,5,大会员,2233幻星集,024080,2233幻星集,翻了5分钟，一个文物都没翻到，全是反转的，我缺的古战场遗迹谁给我补？😭😭
5167,2021-06-20 13:48:06,烈帝后裔-刘谌,男,5,普通会员,嘉然今天吃什么,028127,嘉然今天吃什么,从这里我发现以前的v圈并没有那么美好，他们内心的黑暗在这里一览无余
5166,2021-06-20 13:31:42,白愁飞的老公,男,6,大会员,物述有栖,012022,物述有栖,战神图录
5165,2021-06-20 12:18:30,金雀花之兰开斯特,男,6,年度大会员,明日方舟音律系列,083665,明日方舟音律联觉,非常罕见的古战场
5164,2021-06-20 07:57:23,炒鸡闷骚的死宅,保密,5,年度大会员,嘉然今天吃什么,009553,嘉然今天吃什么,别点踩了，别删了，把罕见评论弄没了，我缺失的乐子这一块谁给我补啊😭😭😭
5163,2021-06-20 07:44:13,后天会好的,男,5,大会员,嘉然今天吃什么,042215,嘉然今天吃什么,[给心心][给心心][给心心]
5162,2021-06-20 04:25:09,大白兔奶糖か,男,5,大会员,嘉然今天吃什么,024585,嘉然今天吃什么,[给心心][给心心][给心心]
5161,2021-06-20 03:18:25,我出躺远门,保密,6,年度大会员,嘉然今天吃什么,052069,嘉然今天吃什么,这里可以玩查成分捏[给心心]
5158,2021-06-19 23:59:03,圣十字架的喜悦,男,5,普通会员,无,000000,无,别查我 ，萌萌人捏
5157,2021-06-19 23:46:48,juer,保密,5,大会员,嘉然今天吃什么,002859,嘉然今天吃什么,上古战场是吧
5156,2021-06-19 23:31:06,凉拌红烧茄子,保密,5,大会员,嘉然今天吃什么,015967,嘉然今天吃什么,asoul[给心心]asoul[给心心]asoul[给心心]
5154,2021-06-19 22:02:35,鱼雨aster,女,5,年度大会员,无,000000,无,有些人查成分的行为真的差不多得了，有的粉丝真的不能处。[辣眼睛]
5153,2021-06-19 19:23:08,-驹沫-,保密,5,年度大会员,嘉然今天吃什么,006464,嘉然今天吃什么,太经典了
5152,2021-06-19 19:00:43,我为珈乐钻火圈,男,4,大会员,三周年恋曲,324869,会员购3周年,巡礼了属于是
5151,2021-06-19 14:31:53,量子口味核子老冰棍,男,4,年度大会员,嘉然今天吃什么,031535,嘉然今天吃什么,说起来，假如mmr是vjuan→🥧，那我们是不是就是←🥧?🤔
